stock_code,stock_name,market,industry_category
6469,大樹,上櫃,生技醫療業
6470,宇智,上櫃,通信網路業
6482,弘煜科,上櫃,文化創意業
6485,點序,上櫃,半導體業
6486,互動,上櫃,通信網路業
6488,環球晶,上櫃,半導體業
6492,生華科,上櫃,生技醫療業
6494,九齊,上櫃,半導體業
6496,科懋,上櫃,生技醫療業
6499,益安,上櫃,生技醫療業
6506,雙邦,上櫃,紡織纖維
6508,惠光,上櫃,農業科技業
6509,聚和,上櫃,化學工業
6510,精測,上櫃,半導體業
6512,啟發電,上櫃,其他電子業
6514,芮特-KY,上櫃,通信網路業
6516,勤崴國際,上櫃,資訊服務業
6517,保勝光學,上櫃,光電業
6523,達爾膚,上櫃,生技醫療業
6527,明達醫,上櫃,生技醫療業
6530,創威,上櫃,通信網路業
6532,瑞耘,上櫃,半導體業
6535,順藥,上櫃,生技醫療業
6538,倉和,上櫃,電子零組件業
6542,隆中,上櫃,文化創意業
6546,正基,上櫃,通信網路業
6547,高端疫苗,上櫃,生技醫療業
6548,長科*,上櫃,半導體業
6556,勝品,上櫃,光電業
6560,欣普羅,上櫃,光電業
6561,是方,上櫃,通信網路業
6568,宏觀,上櫃,半導體業
6569,醫揚,上櫃,生技醫療業
6570,維田,上櫃,電腦及週邊設備業
6574,霈方,上櫃,生技醫療業
6576,逸達,上櫃,生技醫療業
6577,勁豐,上櫃,電腦及週邊設備業
6578,達邦蛋白,上櫃,農業科技業
6584,南俊國際,上櫃,電子零組件業
6588,東典光電,上櫃,通信網路業
6589,台康生技,上櫃,生技醫療業
6590,普鴻,上櫃,資訊服務業
6593,台灣銘板,上櫃,資訊服務業
6596,寬宏藝術,上櫃,文化創意業
6603,富強鑫,上櫃,電機機械
6609,瀧澤科,上櫃,電機機械
6612,奈米醫材,上櫃,生技醫療業
6613,朋億*,上櫃,其他電子業
6615,慧智,上櫃,生技醫療業
6616,特昇-KY,上櫃,居家生活
6624,萬年清,上櫃,綠能環保
6629,泰金-KY,上櫃,居家生活
6640,均華,上櫃,半導體業
6642,富致,上櫃,電子零組件業
6643,M31,上櫃,半導體業
6649,台生材,上櫃,生技醫療業
6651,全宇昕,上櫃,半導體業
6654,天正國際,上櫃,其他電子業
6661,威健生技,上櫃,生技醫療業
6662,樂斯科,上櫃,生技醫療業
6664,群翊,上櫃,電子零組件業
6667,信紘科,上櫃,其他電子業
6679,鈺太,上櫃,半導體業
6680,鑫創電子,上櫃,電腦及週邊設備業
6683,雍智科技,上櫃,半導體業
6684,安格,上櫃,半導體業
6690,安碁資訊,上櫃,數位雲端
6692,進能服,上櫃,綠能環保
6693,廣閎科,上櫃,半導體業
6697,東捷資訊,上櫃,資訊服務業
6703,軒郁,上櫃,生技醫療業
6708,天擎,上櫃,半導體業
6712,長聖,上櫃,生技醫療業
6716,應廣,上櫃,半導體業
6721,信實,上櫃,其他業
6727,亞泰金屬,上櫃,電子零組件業
6728,上洋,上櫃,居家生活
6732,昇佳電子,上櫃,半導體業
6733,博晟生醫,上櫃,生技醫療業
6735,美達科技,上櫃,其他電子業
6741,91APP*-KY,上櫃,數位雲端
6747,亨泰光,上櫃,生技醫療業
6751,智聯服務,上櫃,資訊服務業
6752,叡揚,上櫃,資訊服務業
6761,穩得,上櫃,電子零組件業
6762,達亞,上櫃,生技醫療業
6763,綠界科技,上櫃,數位雲端
6767,台微醫,上櫃,生技醫療業
6785,昱展新藥,上櫃,生技醫療業
6788,華景電,上櫃,半導體業
6791,虎門科技,上櫃,資訊服務業
6803,崑鼎,上櫃,綠能環保
6804,明係,上櫃,運動休閒
6811,宏碁資訊,上櫃,數位雲端
6821,聯寶,上櫃,電子零組件業
6823,濾能,上櫃,半導體業
6829,千附精密,上櫃,電機機械
6840,東研信超,上櫃,其他電子業
6841,長佳智能,上櫃,生技醫療業
6843,進典,上櫃,電機機械
6844,諾貝兒,上櫃,生技醫療業
6846,綠茵,上櫃,食品工業
6855,數泓科,上櫃,其他電子業
6856,鑫傳,上櫃,文化創意業
6859,伯特光,上櫃,光電業
6865,偉康科技,上櫃,資訊服務業
6870,騰雲,上櫃,數位雲端
6874,倍力,上櫃,資訊服務業
6875,國邑*,上櫃,生技醫療業
6877,鏵友益,上櫃,其他電子業
6894,衛司特,上櫃,綠能環保
6895,宏碩系統,上櫃,半導體業
6899,創為精密,上櫃,光電業
6904,伯鑫,上櫃,其他業
6922,宸曜,上櫃,電腦及週邊設備業
6929,佑全,上櫃,生技醫療業
6953,家碩,上櫃,半導體業
7402,邑錡,上櫃,光電業
7556,意德士,上櫃,半導體業
8024,佑華,上櫃,半導體業
8027,鈦昇,上櫃,電機機械
8032,光菱,上櫃,電子通路業
8034,榮群,上櫃,通信網路業
8038,長園科,上櫃,電子零組件業
8040,九暘,上櫃,半導體業
8042,金山電,上櫃,電子零組件業
8043,蜜望實,上櫃,電子零組件業
8044,網家,上櫃,數位雲端
8047,星雲,上櫃,其他電子業
8048,德勝,上櫃,通信網路業
8049,晶采,上櫃,光電業
8050,廣積,上櫃,電腦及週邊設備業
8054,安國,上櫃,半導體業
8059,凱碩,上櫃,通信網路業
8064,東捷,上櫃,光電業
8066,來思達,上櫃,居家生活
8067,志旭,上櫃,電子通路業
8068,全達,上櫃,電子通路業
8069,元太,上櫃,光電業
8071,能率網通,上櫃,電子零組件業
8074,鉅橡,上櫃,電子零組件業
8076,伍豐,上櫃,電腦及週邊設備業
8077,洛碁,上櫃,觀光餐旅
8080,印鉐,上櫃,建材營造業
8083,瑞穎,上櫃,電機機械
8084,巨虹,上櫃,電子通路業
8085,福華,上櫃,其他電子業
8086,宏捷科,上櫃,半導體業
8087,華鎂鑫,上櫃,綠能環保
8088,品安,上櫃,半導體業
8089,康全電訊,上櫃,通信網路業
8091,翔名,上櫃,電子零組件業
8092,建暐,上櫃,其他電子業
8093,保銳,上櫃,電子零組件業
8096,擎亞,上櫃,電子通路業
8097,常珵,上櫃,通信網路業
8099,大世科,上櫃,資訊服務業
8107,大億金茂,上櫃,電機機械
8109,博大,上櫃,電子零組件業
8111,立碁,上櫃,光電業
8121,越峰,上櫃,電子零組件業
8147,正淩,上櫃,電子零組件業
8155,博智,上櫃,電子零組件業
8171,天宇,上櫃,綠能環保
8176,智捷,上櫃,通信網路業
8182,加高,上櫃,電子零組件業
8183,精星,上櫃,其他電子業
8227,巨有科技,上櫃,半導體業
8234,新漢,上櫃,電腦及週邊設備業
8240,華宏,上櫃,光電業
8255,朋程,上櫃,電機機械
8277,商丞,上櫃,半導體業
8279,生展,上櫃,生技醫療業
8284,三竹,上櫃,資訊服務業
8289,泰藝,上櫃,電子零組件業
8291,尚茂,上櫃,電子零組件業
8299,群聯,上櫃,半導體業
8342,益張,上櫃,其他業
8349,恒耀,上櫃,鋼鐵工業
8354,冠好,上櫃,其他業
8358,金居,上櫃,電子零組件業
8383,千附,上櫃,其他電子業
8390,金益鼎,上櫃,綠能環保
8401,白紗科,上櫃,其他業
8403,盛弘,上櫃,生技醫療業
8409,商之器,上櫃,生技醫療業
8410,森田,上櫃,電腦及週邊設備業
8415,大國鋼,上櫃,鋼鐵工業
8416,實威,上櫃,資訊服務業
8420,明揚,上櫃,運動休閒
8421,旭源,上櫃,其他業
8423,保綠-KY,上櫃,綠能環保
8424,惠普,上櫃,建材營造業
8426,紅木-KY,上櫃,其他業
8431,匯鑽科,上櫃,其他電子業
8432,東生華,上櫃,生技醫療業
8433,弘帆,上櫃,居家生活
8435,鉅邁,上櫃,其他業
8436,大江,上櫃,生技醫療業
8437,大地-KY,上櫃,其他業
8440,綠電,上櫃,綠能環保
8444,綠河-KY,上櫃,其他業
8446,華研,上櫃,文化創意業
8450,霹靂,上櫃,文化創意業
8455,大拓-KY,上櫃,其他電子業
8472,夠麻吉,上櫃,數位雲端
8477,創業家,上櫃,數位雲端
8489,三貝德,上櫃,其他業
8905,裕國,上櫃,其他業
8906,花王,上櫃,其他業
8908,欣雄,上櫃,油電燃氣業
8916,光隆,上櫃,其他業
8917,欣泰,上櫃,油電燃氣業
8921,沈氏,上櫃,其他業
8923,時報,上櫃,文化創意業
8924,大田,上櫃,運動休閒
8927,北基,上櫃,油電燃氣業
8928,鉅明,上櫃,運動休閒
8929,富堡,上櫃,其他業
8930,青鋼,上櫃,鋼鐵工業
8931,大汽電,上櫃,油電燃氣業
8932,智通,上櫃,其他業
8933,愛地雅,上櫃,運動休閒
8935,邦泰,上櫃,其他業
8936,國統,上櫃,其他業
8937,合騏,上櫃,其他業
8938,明安,上櫃,運動休閒
8941,關中,上櫃,居家生活
8942,森鉅,上櫃,其他業
9949,琉園,上櫃,文化創意業
9950,萬國通,上櫃,塑膠工業
9951,皇田,上櫃,電機機械
9960,邁達康,上櫃,運動休閒
9962,有益,上櫃,鋼鐵工業
